conversation_id,message,sentiment
54," Too funny! Speaking of entertainers that make a lot of money, With over $8.5 billion worldwide film earnings, tom hanks is the highest all-time box office star.",Surprised
54,He is very talented. Disney considered shutting down their animation studio after sleeping beauty was a box office failure.,Surprised
54," Good thing they didn't! Disney's ""treasure planet"" was one of the most expensive box office flops of all time.",Surprised
54," yeah,  I read that recently,  I never saw it.  The movie trojan wars with a budget of $15,000,000 has earned only $309 in box office",Surprised
54,Yikes! The silence of the lambs came out on valentine's day in 1991 and had a box office of over $270 million.,Disgusted
54,That movie was great and creepy at the same time.,Surprised
54,Super creepy. Spielberg became a household name as the director of Jaws.,Surprised
54,Did you know that More than 80 percent of the earth's natural forests have already been destroyed,Neutral
54,That's sad. About 71% of Earth's surface is covered with water.,Neutral
54," Also, When earth was first formed a day was only 5.5 hours long.  Such short days!  i wouldnt mind going to work for only 2 hours lol ",Surprised
54," That would be great! If earth's entire history was viewed as a 24 hour period, humans would only represent 1 minute and 17 seconds.",Surprised
54," Mind blown!  I love these facts! In september of 2010, the united nations appointed official ambassador to extraterrestrials in they case they would ever make contact with earth",Surprised
54,What?! Thats funny. Earth formed over 4.5 billion years ago.,Surprised
54,The earth is old!  Earth will be virtually helium-free by the end of the 21st century,Neutral
54," Wow. The majority of Earth's polar regions are covered in ice, including the Antarctic ice sheet and the sea ice of the Arctic ice pack. ",Surprised
54,was good talking to you!,Surprised
55,Did you ever watch ET?,Curious to dive deeper
55," Yes, I did.  It was the movie when I was a kid!",Happy
55,Seems like Steven Spielberg is trying to return to his glory with Ready Player One. Have you seen that?,Curious to dive deeper
55," No, I haven't see it.  Have you?",Curious to dive deeper
55," I have't either. At the premiere screening the sound cut out. But instead of booing, the audience member cheers and makes their own sound effects.",Curious to dive deeper
55," Well that was sure nice of them to do that, I'm sure Spielberg appreciated it!",Surprised
55," Right, usually that would be embarrassment. That was cool of the audience. Ready Player One is another childlike adventure where virtual reality dominates.",Happy
55," It sounds cool, my grandkids would probably like it.  I remember when I first saw Jaws, it scared me to death!",Fearful
55," Yeah, I know what you mean. Ready Player one takes place on an Earth where people go to VR to escape their real life problems. I can totally imagine this happening in the future.",Curious to dive deeper
55," OMG, goodness, alot of people would def get hooked on that! Do you watch alot of movies?",Curious to dive deeper
55,I don't really though I like Disney movies. How about you?,Surprised
55," Me too, I love Disney movies.  I read that Disney considered shutting down their animation studio after Sleeping Beauty flopped.",Surprised
55,I didn't even know that Sleeping Beauty was a flop! Treasure Planet was also a Disney movie and was the most expensive box office flops of all times.,Surprised
55,I did know that Treasure Planet was a big time flop.  I can't remember anybody that saw it saying they liked it. I read that Tom Hanks is the highest all time box office star.,Happy
55,Would  you see the Silence of the Lambs on Valentine's day? That's the day it came out in 1991. It made over $270 million in box office.,Surprised
55," I remember seeing it, but it wasn't on Valentine's day!",Surprised
55,Trojan Wars on the other hand ws a failure. It had a 15 million budget and earned only $309 in box office.,Surprised
55,That's pitiful!,Surprised
55," Yes that is quite sad. Another sad thing is even though humans are destroying the earth, if earth's history was viewed as a 24 hour period, humans would only represent one minute and 17 seconds.",Surprised
55," Awesome, I read somewhere that when the Earth was formed a day was only 5 1/2 hours.  ",Surprised
55," Wow, I can't even get enough done in 24 hours!",Surprised
56," Hi Turker, are you familiar with Steven Spielberg? ",Curious to dive deeper
56,Hey. Steven Spielberg is one of the most popular directors. Seen so many of his films.,Neutral
56," Yes you are right, have you seen E.T? if yes, did you like the movie, I know it's an old movie.",Curious to dive deeper
56," Yes it is an old movie. I like older movies. I remember when the game for the atari came out, they literally had to mass dump the product  in a field somewhere.",Neutral
56," Yes I heard about that, but I wonder if the atari could have been recycle, just to think about all those Items were destroyed.",Curious to dive deeper
56,Yeah. its funny that he made all these movies here for all humans to see. Here on planet earth. A 4.5 million year old rock. I wonder if aliens seen our movies?,Curious to dive deeper
56," yes you are right, I really like all the Jurassic Parks, I have watched those movies several times.",Curious to dive deeper
56," Dude!!! Tell me about it. Its crazy that Tom hanks made so much money. Making 8,5 billion worldwide and wasnt in any of the sagas. not in star wars and not in jurassic park.",Curious to dive deeper
56," Yes Tom Hanks made a lot of money also, did you know Steven Spielberg played the clarinet in jaws?",Curious to dive deeper
56," That is so cool how invlolved he is. I read that a movie named trojan wars costed $15,000,000 to make and only made $309. I need to find out what movie that is lol",Curious to dive deeper
56," Wow what a loss, did you know Steven Spielberg still make millions from star wars because a bet from George Lucas in 1977?",Surprised
56,Yes I read that. I did not know that he Directed The Color Purple. Saving private ryan was one of my favorites though.,Neutral
56,Either me I just recently saw color purple and it still a good movie like  I have seen it for the first time.,Curious to dive deeper
56,You see how big Oprah is now right? She was wonderful in that movie.,Happy
56," Yes she was, do you usually purchase your tickets from the box office or purchase online?",Curious to dive deeper
56,I always buy it online. I try to avoid missing out on big titles like star wars. Pick it up at the theatre.,Curious to dive deeper
56,Did you know that more than 80 percent of the earth natural forests already been destroyed?,Curious to dive deeper
56," Yeah I read that. And we continue to use our resources like we dont have a clue whats going on. If global warming hits us, think of the already 71 % water covering earth. It will be catastrophic ",Curious to dive deeper
56," Yes you are right, we can't see it because most of the water is underneath us. ",Curious to dive deeper
56,Oooo imagine the animals in the unexplored water world we have not seen yet. 4.5 million years old and the world has animals in its oceans for quite some time now. Like the lizards.,Curious to dive deeper
56," when the earth was first formed a day was only 5.5 hours long. It was nice chatting with you, have a good night.",Curious to dive deeper
57,Did you know that summer was considered a bad time to release a movie?,Curious to dive deeper
57,In the past it may have been.,Curious to dive deeper
57," Yes, it was until Jaws was released. That was a scary movie back in the day.",Curious to dive deeper
57," Yeah, that was a good movie. Did you like it? ",Curious to dive deeper
57,I use to. I think I have seen it too many times now. Spielberg played the clarinet for the soundtrack.,Curious to dive deeper
57," Yeah, that is pretty interesting. Did you see the Goonies? ",Curious to dive deeper
57,I have. That is a cute movie. I love how they get the jewels at the end to pay the mortgage.,Curious to dive deeper
57,It is pretty good. I'm fairly certain Stranger Things is a rip off of it.,Curious to dive deeper
57,I've never seen that movie. There are so many rip-offs these days.,Curious to dive deeper
57,It is a show on Netflix actually. The first season isn't that bad.,Curious to dive deeper
57," I don't have Netflix. These days, I'm sure that sounds weird.",Neutral
57,I don't either. I saw it at a friends house.,Curious to dive deeper
57,I heard that Netflix is losing a lot of money because of password sharing. Did you know Tom Hanks is the highest all-time box office star? I would believe it.,Surprised
57," Yeah, that could be, they are creating a lot of their own content. ",Curious to dive deeper
57,All the streaming channels seem to be doing that now.,Neutral
57," Yeah, that is pretty cool. Do you use Roku? ",Curious to dive deeper
57," Yes, I love my ROKU.",Happy
57,Do you recommend getting one of them?,Curious to dive deeper
57," I would definitely. You can also get Netflick, Hulu. I have Amazon Prime which has lots of channels.",Happy
57,Oh cool. Then maybe I will check that out. Are you a Tom Hanks fan?,Curious to dive deeper
57,I truly am. I draw charcoal portraits and I have drawn a picture of him. He is an amazing actor. I also like Robin Williams. I noticed he did a lot of movies about dying.,Neutral
57," I think he is a great actor. Well, nice chatting with you!",Curious to dive deeper
57,Nice chatting with you too.,Neutral
58,Do you know much about the Bible?,Curious to dive deeper
58,some yes,Curious to dive deeper
58,Did you know that has sold over an estimated 5 billion copies?  Wow.,Happy
58,I knew it was perhaps the most sold and published book of all time,Curious to dive deeper
58,Yes. Prior to 1963 it was not uncommon for students in the US to be required to read from the bible as part of their elementary eduction!,Happy
58,Yes I lived in the Southern US for a while and they still use that at times,Curious to dive deeper
58," Nice.  Thomas Jefferson created his own version of the Bible.  He used a razor to cut out the supernatural parts, such as the miracles and the resurrection.",Happy
58," I was fascinated to hear about that.  That would mean he did not accept the divinity of Jesus Christ, but that He was only a human man.",Surprised
58,Yes!  Teddy Roosevelt and John Quincy Adams are the only 2 US presidents that did not use a bible when they were sworn in.,Happy
58,Yes that would indicate to me that they were agnostics or aherents to another form of religion,Curious to dive deeper
58," Yes.  The biblical tower of Babel was likely based on a real building, the Etemenanki in modern day Iraq.",Happy
58," I did not now that, but it is certainly possible.  William Shakespeare wrote an incredible amount of material even though he died at 49 years old.",Neutral
58,Yes he did!  he is regarded ad the greatest writer in the English language!,Happy
58," I think I read the cliff notes to one of his plays, but I could never stay interested in his works!",Curious to dive deeper
58," I read the cliff notes of some of his things in college.  He coined a lot of popular phrases that we still use today like ""good riddance"" and ""wild goose chase"".",Happy
58,Yes those sayings certainly seemed to have stuck into modern language,Curious to dive deeper
58,Pocahontas and Shakespeare were alive at the same time and died only a year apart.  Interesting facts.,Happy
58,I guess that would mean Lewis and Clark were exploring the Western United States while Shakespeare was performing plays in England!,Curious to dive deeper
58," Yes!  lol  Shakespeare invented the names Miranda, Jessica, and Olivia.  I never knew that.",Happy
58," Yes, true.  His works can be found in a library, which in Greek language means ""book+shelf"".",Curious to dive deeper
58,I love going to libraries!  I'm a heavy user of them.  It's been fun chatting with you!,Happy
58,Same thing to you. Good day.,Happy
58,You have a good day too!,Happy
59,There was man who was falsely imprisoned. He used the prison library to study law and learn to free himself. That is amazing don't you think?,Surprised
59," That is awesome! Speaking of libraries, there are more libraries than McDonalds in the United States. Do you have a library card?",Curious to dive deeper
59," I do and that is good to hear. Also, half of adult have library cards that seems like more than I would have thought.",Surprised
59," I know. I don't know that a lot of my friends go to the library. The Sacramento Library has instituted a type of library that might make going to the library more interesting to many. They started a library of things, so you can check out sewing machines and other things that you don't need to own for a long time.",Surprised
59,That would be so useful. I wonder if other cities do that? I know that normal library collections often included DVD's and CD's and other things besides books.,Happy
59," Yes, and I have also checked out passes to various museums in my city. I'm glad some people were dedicated to starting libraries in the past as they have been so useful to me. Have you heard of UK Prime Minister William Gladstone?",Curious to dive deeper
59," I have. I heard that he started a library in 1895 with 32,000 books in it. All from his personal collection. Can you imagine?",Happy
59,The more amazing thing to me is how he carted all those books by wheelbarrow over 3/4 mile. He was 85!,Surprised
59," Maybe his daughter helped him. I wonder how many were Shakespeare plays. I was reading one at the library. Did you know that Shakespear coined many of the terms we use today, including ""good riddance"" and ""laughing stock?""",Neutral
59," Oh, that's interesting. I would never have thought as luck would have it, break the ice, and full circle were from Shakespeare.",Surprised
59," I guess it makes sense that he coined so many terms since he was the world's greatest dramatist. Plus, he wrote so much. He wrote 39 plays!",Happy
59," Not only did he coin terms, but he created names. The names Miranda, Olivia and Jessica were invented by Shakespeare. I didn't know those names went so far back!",Surprised
59,That is interesting. I wonder if these names sound different with the accent of the time. I know the accent can affect the meaning of the performance. The old accent can introduce rhymes or puns that don't work with our modern tongue. What might Miranda sound like in Shakespeare's voice?,Curious to dive deeper
59,That is an interesting thought. Shakespeare has been translated into every major language. I wonder how they preserve Shakespeare's style and language in other languages.,Curious to dive deeper
59,That is a good question. It would be interesting to study that in school. I bet people use to study Shakespeare in school more than they do now. I hear that people often studied the Bible in school before 1963.,Curious to dive deeper
59," Yes, the Bible does still play a large role in our lives though. Presidents are still sworn in with them. I wonder why Teddy Roosevelt and John Quincy Adams did not use Bibles at their swearing in ceremonies.",Curious to dive deeper
59," That is true. It does play a role still. Plus it was influenced by real history. For example, the tower of Babel was probably based on a real building in what is now Iraq.",Neutral
59,Thomas Jefferson didn't seem to agree with all parts of the Bible. He made his own version and cut out the supernatural parts. I wonder why that was.,Surprised
59," Interesting!. All so at least three Presidents saw the Bible differently (Jefferson, Roosevelt and Adams.) Iti is interesting to think about how the Bible changes too. For example, the apple from Adam and Eve was a translation from the 4th century.",Surprised
59,That's true. And different Bible canons have evolved over the century with overlapping contents but also diverging contents.,Curious to dive deeper
59," Yes. In fact, the what is seen as canonical depends on the traditions of different groups.",Neutral
59,That is what cuases disagreement between CHristian denominations about what should be included in the canon.,Curious to dive deeper
60,Hi!  How much do you know about planets?,Curious to dive deeper
60," Hello - I know the alternate names for Earth are gaia, tellus, and telluris.",Neutral
60," That is awesome, I wonder why they settled on Earth.  It is the only one without a God/Goddess name.",Neutral
60,I saw that in 1975 the Soviet Union sent a spacecraft to Venus.,Surprised
60," Wow, maybe that is how they found out it doesnt tilt/",Neutral
60,You can fit every other planet between Earth and the moon/,Surprised
60," Wow, I didnt realize it was really that far away.  Does that include pluto, they can't decide about that poor planet.",Curious to dive deeper
60,I believe it does. There is a planet that orbits four stars.,Surprised
60,There is a planet where shards of glass rain sideways at 4500 mph in 2000 degree F weather.  No thanks.,Curious to dive deeper
60,That's crazy! Manned space stations orbit Jupiter are impossible due to the intense radiation.,Surprised
60,I would imagine.  I have heard there are pretty violent storms on Jupiter.,Neutral
60,I've heard that too. Even heard you can pick up the strong storms on Earth over radios,Surprised
60,Jupiter has a moon that could be considered a planet if it orbited the sun.,Neutral
60,Wow that's crazy. Do you know much about governors?,Curious to dive deeper
60," Some, I know Schwarzenegger never lived in Sacramento, he commuted daily by private jet.",Neutral
60,That would be hard to do. It says he went 3 hours per day by private jet. Talk about a long commute.,Surprised
60,i couldnt do that.  time is too valuable.,Neutral
60,I agree. Did you know that Athiests cannot be governor of South Carolina.,Surprised
60," Wow, I didnt know that.  Texas actually elected the first female governor.",Surprised
60,That's really good to know. The governor of Oklahoma has an Oklahoma shaped pool.,Surprised
60,Nice chat!  Have a great day!,Neutral
61,hello do you like dance?,Curious to dive deeper
61,I love it. Did you know Bruce Lee was a dancer too?,Curious to dive deeper
61,Yes pretty awesome he even won a cha -cha championship once,Curious to dive deeper
61," Yes, same with Tupac, he was a ballet dancer too",Curious to dive deeper
61," Yeah and he even was part of a nutcracker production, he was the mouse",Curious to dive deeper
61," Nice. Ballet dancers go through tons of shoes, 4 pairs a week",Curious to dive deeper
61,Yeah must cost a lot too. Babies are good at dancing too when they hear music,Curious to dive deeper
61," Yeah and they smile more once they hit the beat, smart",Curious to dive deeper
61,Yes super sweet. Jackson had a patent on a device that improved his dance moves,Curious to dive deeper
61,Nice. Do you like soundtracks?,Curious to dive deeper
61," Yes I do. Did you know Spielberg, when creating the soundtrack for Jaws, played the clarinet?",Curious to dive deeper
61,the Brother Where Art Thou one is 8 times certified platinum,Curious to dive deeper
61,Wow! That is impressive. Phil Collins speaks many languages and recorded the Tarzan ST in all of them.,Curious to dive deeper
61," Yes including german, spanish, italian, and french. Amazing",Curious to dive deeper
61,I know. The track title in the Batman Begins ST is named after a genius of a bat,Curious to dive deeper
61,Haha that is super creative. Do you ever read movie reviews?,Curious to dive deeper
61," I read them sometimes, I mostly rely on Rotten Tomatoes, and you?",Curious to dive deeper
61,Me too. Did you know Bay's average rating for his movies is just 38% there?,Curious to dive deeper
61,Wow that low? Movies based on video games also have a low rating there too,Curious to dive deeper
61,Yeah it seems. It is owned by Warner Bros,Curious to dive deeper
61,Yeah they seem to have their hand on everything,Curious to dive deeper
62,Are you a fan of dance?,Curious to dive deeper
62,Sure. I find the movement very aesthetically pleasing.,Neutral
62,They say that babies spontaneously dance to music. I suppose that shows there's something very fundamentally human in dance.,Surprised
62,Not just human! Parrots are able to dance perfectly to music. They speculate it's tied into their ability to mimic.,Neutral
62," Wow, I guess everything with a heartbeat probably feels some impulse to dance. More advanced forms of dance have aesthetic and symbolic value. ",Curious to dive deeper
62,Did you know Emilia Clarke did the funky chicken and robot dance to audition for Game of Thrones?,Neutral
62," LOL, no. Can't imagine how that would help her get the part? I do know that Bruce Lee once won a cha-cha competition in Hong Kong.",Surprised
62," That's pretty funny. Apparently, Mr. Rogers learned to breakdance on an episode.",Neutral
62,And rapper Tupac Shakur danced in the Nutcracker in high school. Sounds like he and Mr Rogers swapped paths along the way.,Happy
62," Haha. Like Bill Bailey, an old tap dancer and Michael Jackson! Bill Bailey was first recorded moonwalking in 1955.",Neutral
62,So someone was moonwalking for anyone (literally) moon walked?,Neutral
62,Ha! That's a funny way to put it. I wonder what the called it back then? Maybe if he had been wearing those ballet slippers that make drawings from the movements we could come up with a better name.,Neutral
62,I hear they go through four pairs of pointe shoes a week. Lots of wear.,Curious to dive deeper
62," Soundtracks are important in dance, as well as movies, too.",Neutral
62," Yep. And some become bigger hits than the movies, such as the soundtrack to ""O, Brother, Where Art Thou?"". It went octuple platinum.",Neutral
62,Alicia Keys wrote a song for the Men in Black soundtrack when she was only 16!,Neutral
62," That's impressive, although I haven't heard the tune. I know that Channing Tatum got his start dancing in Step Up when he was young. Met his wife that way.",Neutral
62," Yeah, it's too bad about their divorce.",Neutral
62," It appears to have been amicable, which is nice. They still describe each other as best friends.",Neutral
62,Step Up had a really fun soundtrack.,Neutral
62,But I think the critics hated it. I think it has 19% approval at Rotten Tomatoes.,Neutral
62," Rotten Tomatoes has some pretty high standards, though. Neither Ashton Kutcher or Jennifer Love Hewitt have been in movies with a ""Fresh"" rating.",Neutral
63,Good evening!  Do you know much about Maryland's governor?,Curious to dive deeper
63," Not too much,  so you?  Did you know that ralph lawrence carr was the only governor to oppose the internement of japanese americans during ww2?",Curious to dive deeper
63," I didn't know that.  Maryland's governor, Larry Hogan, is a republican who was under some hot water for policies on climate change.",Neutral
63," Thats interesting.  the beatles song""come together"" was written for 1969 governor campaign.",Curious to dive deeper
63," Larry Hogan could probably have used the support of a group like the Beatles, but I'm sure he will be ok.  At least he isn't as bad as North Dakota's in 1934 who actually seceded from the US for a short time!",Surprised
63,when schwarzenegger became governor of ca he commuted 3 hours everyday lol,Neutral
63," Maybe so he could leave the office every day and say ""I'll be back!""  ",Happy
63,haha good one!,Curious to dive deeper
63,Did you hear that Texas had a female governor before other states even allowed women to vote?,Curious to dive deeper
63,Yeah thats really interesting. did you know there hasnt been a us president who wasnt a rep or dem since 1853?,Curious to dive deeper
63," Wow!  We truly are a two party system, but don't try getting elected as president as a democrat with a beard.  So far all bearded presidents have been republican.",Happy
63," Im not excited about that,  I will never be president lol ",Curious to dive deeper
63,It's crazy to think that red/blue connotations for the parties isn't even 20 years old.,Surprised
63," Yeah it seems like that was always the case,  but I guess not.  ",Neutral
63," The Bush's had a heck of a run with three terms.  In fact, before Trump, you'd have to go back to 1928 to find an elected republican that didn't have nixon or a bush.",Surprised
63," Thats interesting,  do you know much about our planets?  The planet uranus rotates sideways instead of spinning. ",Curious to dive deeper
63,Crazy!  Jupiter is so big that it has moons that would be planets if they simply orbited the sun and Jupiter.,Neutral
63,That is cool.  there is a planet that shards of glass rain sideways at 4500 mph!!!  thats insane!,Curious to dive deeper
63,Wow.  There are some crazy planets out there.  Venus doesn't even have seasons because it doesn't tilt and rotates in a different direction than the rest of the planets that revolve around our sun.,Surprised
63," That is really interesting. I heard that astronauts can vote from space, lol. ",Curious to dive deeper
63,Must have been an absentee ballot!,Neutral
63," It's been fun chatting,  have a good one. ",Neutral
64,Have you ever used the Rotten Tomatoes website? I check out all the movies I'm going to watch on there first.,Curious to dive deeper
64," You know, I do to.  I feel it's better to be informed than waste my time or money without knowing.",Neutral
64,If I'm watching a movie at home I don't care about the reviews as much but definitely want to make sure I am getting my moneys worth at the theater.,Happy
64," Amen, to that.  Movie ticket prices are outrageous, nowadays.  Netflix has almost 150 movies that carry a 100% Rotten Tomatoes rating.",Surprised
64," I've found it has been so hard to find a movie on Netflix, I have been watching a lot of their original content lately though. Do you watch Netflix?",Curious to dive deeper
64,All the time.  It is another one of those companies created by college students.  Lol.  All I did in college was party!,Surprised
64," Yeah I didn't spend my time in college trying to make companies either, I wish I did though.",Neutral
64," Just a random note, did you realize that Bruce Lee wa such a good dancer?",Surprised
64," I did not, but with his athleticism and talent I am not surprised.",Happy
64,I know right!  He won the 1958 Cha Cha championship in Hong Kong.  I can not even picture that.,Surprised
64,I would like to see some video of that. I have only seen a couple of his movies.,Curious to dive deeper
64," Speaking of dancing, are you aware that Michael Jackson holds a patent on a dance device?",Surprised
64,I did not know that but if anyone would have one it's him.,Surprised
64," That's right, he was a master of dance.  This device apparently, helped him get that extreme lean that he did in some of his dances.",Neutral
64,Now that you mention it I do somewhat remember seeing how he did that. It was almost like a piece of metal that would lock into his shoe so he could almost lean 45 degrees. I believe he used it in the Smooth Criminal music video.,Happy
64," Looked very cool, when he did it!  I heard somewhere that Tupac danced ballet.  Have you heard anything about that?",Curious to dive deeper
64,I had heard he trained in the ballet. Did you know that the Air Jordan logo is him doing a ballet move?,Curious to dive deeper
64," Wow, I didn't know that!",Surprised
64,A lot of athletes have used ballet and now yoga to help with flexibility and reduce injuries!,Happy
64," Yes, I hear it does help tremendously.",Happy
64," I have taken yoga before but I need a few more classes before I get more flexible. It was fun chatting with you, have a great day!",Happy
65,hello,Neutral
65," Hello, Michael jackson has a patent. on a device used to achieve the extreme lean in some of his dance moves",Happy
65,That is extremely interesting actually. never knew that,Neutral
65,I didn't either.  I guess for the song Smooth Criminal.,Surprised
65,perhaps. what article you thought was the most interesting?,Neutral
65,Tupac danced ballet in high school and ended up portraying the mouse king in a production of the nutcracker.,Sad
65,I found interesting the concept with rotten tomatoes. Poor people,Happy
65," Babies spontaneously dance when they hear music, and smile more when they hit the beat.  Dance is so interesting. ",Happy
65," Dance truly is interesting. As for the babies dancing spontaneously when they hear music, I totally agree. My child does the same",Surprised
65,Mine do as well.  Professional ballet dancers can go through 4 pairs of pointe shoes in a week.,Surprised
65,That I certainly didn't know. She is still too little for ballet lol,Neutral
65,Michael bay's average rotten tomatoes film rating is 38%,Happy
65,Quite surprising. Also Netflix has almost 150 movies with 100% rating on rotten tomatoes,Happy
65,I was just reading that.  How cool is that? I like to watch some of the stuff on Netflix.,Surprised
65,I also like to watch movies on Netflix. Its convenient and the premium is not too high,Happy
65," Exactly, Spykids received a 93% fresh rating on rotten tomatoes, better than, say, lincoln or the dark knight rises.",Sad
65,true that. How about soundtracks. Any thoughts on that?,Happy
65,I didn't realize that Steven spielberg played the clarinet in the jaws soundtrack.,Sad
65,Same here. Thought it was very interesting,Happy
65," No doubt.  The soundtrack to 'o brother, where art thou?' is certified 8 times platinum.",Curious to dive deeper
65,yep.pretty fascinating,Neutral
65,Thanks for the chat.  It was informative.,Neutral
65,same. have a good day,Happy
65," Thanks, you too.",Neutral
65,bye,Happy
66,How do you like planet earth?,Curious to dive deeper
66,I find the earth and the solar system very interesting!,Curious to dive deeper
66,It is so interesting! I love learning about planets. Like Jupiters mon Ganymede!,Curious to dive deeper
66," Yes, I agree! Isn't the Ganymede Jupiters own moon?",Curious to dive deeper
66," yea, it would be considered a planet if it orbited the sun, that is amazing",Curious to dive deeper
66," Very, Did you know our planet Earth has other names besides Gaia?",Curious to dive deeper
66," I didn't know there were any names besides Earth, lol. I guess maybe the blue planet, what other names do you know?",Curious to dive deeper
66,Tellus and Telluris!  very cool! This is also a planet that orbits four stars!,Surprised
66,wow! I love learning! I think I saw once that astronomers found a planet many light years away that could sustain life,Curious to dive deeper
66," Yes, I heard that too! Exciting!! Do you know anything about the solar asteroid belt?",Curious to dive deeper
66," I do not know too much, i just know there is crazy things that happen out there, how about you?",Curious to dive deeper
66," True,  its has celestial bodies called Ceres, Pallas, Juno and Vesta!",Curious to dive deeper
66," I need to tough up on my planet facts, you have so many! I know that five planets are visual with the naked eye in the sky",Curious to dive deeper
66," Yes, Aren't they interesting! Do you have a favorite planet? I think mine would be Jupiter and Venus!!",Curious to dive deeper
66," Mine is mars, I hope we get a man on mars in my lifetime, do you think it will happen/",Curious to dive deeper
66," Oh yes, Mars!! I love it too!! I hope so, There is a good chance we will. ",Happy
66," I bet, the more money we spend the better our chances. We just need some brave souls that are willing to take the chance like the first time we went to space!",Curious to dive deeper
66," Yes, very brave!! I hope we can do that sometime soon. Are there signs of water on Mars?",Curious to dive deeper
66,I think there have been theories of underground lakes and the potential of water. I will read up on it more. It was so nice chatting with you and getting good facts!,Curious to dive deeper
66," Really, I thought there was or at least they thought so!! Yes, enjoyed chatting too!",Curious to dive deeper
66,Have a great night!,Curious to dive deeper
67,Hi.  I guess Channig Tatum and Jenna Dewan Tatum are getting a divorce.  Sad.,Sad
67," Yes, I read about that in the news. The things he says about it almost sound too good to be true...maybe it's sarcastic?",Curious to dive deeper
67," Not sure... They were a good team.  I guess ""Step Up"" was a favorite for many.",Neutral
67," Seems like it. I never saw it, though.They are pretty talented to be good at both acting and dancing. Singing, too?",Surprised
67," I think so, the ""Step Up"" soundtrack had high acclaim. ",Curious to dive deeper
67,I think the movie tried to have an overall good message to be the best you can be in everything you do. Inspirational for many.,Happy
67,That's refreshing... I can see why ABC Family was mentioned.,Happy
67," Kids love to dance to soundtracks, too. I think they even have a few video games with dance and music",Curious to dive deeper
67," Yes, they do.  I didn't know Bruce Lee was also a great dancer.  I thought he just beat up bad guys. ",Surprised
67,That's really cool! I think Patrick Swayze was also a multi-talented actor dancer. He was in a very famous movie and that soundtrack is also great.,Curious to dive deeper
67,I can see him but Tupac?  I guess Tupac danced ballet in high school.  How can you hide a gun in tights?,Surprised
67,That sounds so crazy it might even be an urban legend! Ballet dancers go through a lot of shoes in just one week. Think how their feet feel!,Curious to dive deeper
67,Ouch!  I guess we are all dancers to some degree.  Babies naturally dance when they hear music.,Happy
67," I remember as kids we'd have birthday parties and dance to various Disney Soundtracks. Do they still make those, I wonder?",Happy
67," If they do, they are probably ""R"" rated.  Disney has changed for the worse.  I think it's great the Spielberg played clarinet in the Jaws soundtrack.",Surprised
67," Speilberg is amazing! It wouldn't surprise me if he could dance well, too! I wonder if he'd ever play an instrument in another soundtrack?",Curious to dive deeper
67," Don't know... I do know that Phil Collins recorded the Tarzan sound track in many different languages. Ilaian, German, etc. ",Surprised
67,That's amazing! I wonder if those are all rated on Rotten Tomatoes? It's owned by WB so I wonder if it's hard on Disney or other rivals?,Curious to dive deeper
67,I wonder if that biases their judgement for WB productions.  No film based on video games ever got a rating above 44% from RT.,Surprised
67," If you like video games, some of those movies are pretty good, too. I didn't realize Rotten Tomatoes was started by students until recently! Brilliant!, ",Happy
67,I kind of look at IMDB for ratings... Great chat! You were excellent!,Neutral
68," Hey do you like Star Wars? I know that I like the first three movies, the next three are ok, and I really hate the new ones",Curious to dive deeper
68," I love the original 3 like you. But the new ones are bad, I agree. ",Curious to dive deeper
68,Haha well I'm glad we agree on that. What did you think about Rogue one that came out in 2016? I thought it was a total disaster haha,Curious to dive deeper
68," I think any movie that relegates the Great Luke to the trash heap is nothing. ""No! I am your Father"" is the greatest scene of all time.",Curious to dive deeper
68," Oh I agree with you. I just feel bad that James Earl Jones only made about eight grand for doing the voice in the first movie, although it was only about two and a half hours of work, he hit it out of the park",Surprised
68,Really? That is bad. Have you ever scene the scenes without him and the original actor?,Surprised
68," Yes I have. Doesn't that guy have a Scottish accent or something? And I think he thought he was going to be the actual voice, very strange.",Happy
68,Hilarious. I think they are great though. I didn't know JEJ only spent 2.5 hours recording though!,Curious to dive deeper
68," Yeah I know, he did a great job for the limited time, can you believe that 20th Century Fox let George Lucas keep the merchandising rights, that's what made him a billionaire, so crazy I don't think they would do that ever again",Surprised
68," I think I can believe it. Good for him, what does the corporation need with something they didn't invent anyways?",Curious to dive deeper
68," No I agree with you. Are you going to watch the Academy Awards by the way? They give out 24 Awards and I think that the first broadcast was back in 1930, which is wild",Surprised
68," Yeah, so like the academy awards totally suck. Does anyone actually give a bleep what they think?",Curious to dive deeper
68," No I think that they don't really pick the best movies. A lot of good movies that I like a lot or never even nominated. I do like Daniel Day-Lewis though, I'm glad that he won three times for best actor",Happy
68," By the way, do you watch you tube? Much better than AA!",Curious to dive deeper
68,Yes I agree with you! I watch YouTube almost everyday. I can't believe that Google bought YouTube for 1.65 billion dollars back in 2006. That seems like so long ago,Surprised
68," Oh, I can believe it. Google could make it a success, Youtube couldn't succeed on it own. ",Curious to dive deeper
68," Yep I agree with you. Did you know that YouTube is the second biggest search engine, I assume that Google is the first",Surprised
68,I'm surprised it isn't the first to be honest!,Curious to dive deeper
68,Yeah I know that everyone uses YouTube do you ever watch the music video for Gangnam Style by the way. That is one of the highest viewed videos on youtube,Surprised
68," No, but I have watched it. Good song, good short term fad too!",Curious to dive deeper
